ticker_id,item_id,status,Ticker
84997,406,1,CFR
84998,409,1,UHR
84999,409,1,SWGNF
5517,38312,1,VP
85006,410,1,SCMN
85007,410,1,SWZCF
85008,410,1,SCMWY
5527,38328,1,VSCN
85014,411,1,SSREF
85015,411,1,SSREY
85016,411,1,SR9
5529,38333,1,VASWANI
85021,411,1,SRENH
85022,412,1,SYT
85023,412,1,SYNN
85024,412,1,SYENF
85025,412,1,SVJA
85028,412,1,SYTN
84966,402,0,BPC
85045,415,1,ZFIN
85046,415,1,ZURVY
85047,415,1,ZURN
85053,2464,1,LEGN
85055,2464,1,LEGIF
85057,2459,1,KU2
85058,2459,1,KUKAY
85059,2459,1,KU2G
85068,9493,1,CHGCY
85069,9493,1,CHGCF
85073,25860,1,NPEGF
85054,2464,1,LEG
85078,30445,1,RICOY
85080,37277,1,TRIP
85081,37277,1,T6A
85087,33200,1,SIRI
85094,438,1,BLK
85095,438,1,BPK
85097,438,1,BLQA
85103,438,1,MFL
85104,438,1,BIT
85105,438,1,XBNAX
85102,438,1,FRA
85109,16823,1,HTNGF
85110,16823,1,HAITY
85040,413,0,TOJ
5530,39157,1,WELENT
85043,414,0,UBRA
85050,415,0,ZFI1
85066,9493,0,CUP
5540,5578,1,AUROPHARMA
5555,5602,1,AUEL
5562,38397,1,VENKEYS
85112,4511,1,ABI
85113,4511,1,BUD
85120,20924,1,GMCR
85121,20924,1,GM2
85128,26357,1,NTN
85132,449,1,MNGPY
85133,449,1,MNGPF
85134,449,1,MN3
85142,35271,1,TKM
85143,36568,1,TCYMF
85144,36568,1,TCYQY
85145,36568,1,TYGG
85150,34837,1,SZKMY
85167,470,1,ZPAL
85153,35280,1,TKPHF
85154,35280,1,TKPYY
85172,472,1,AXP
85161,469,1,VONHF
85163,469,1,VONN
85184,473,1,BA
85170,472,1,AXPd
5588,5662,1,ATXL
5608,5707,1,AVNT
85118,4511,0,ITK
85215,475,0,VODIy
85147,36568,0,TYG
85151,34837,0,SUK
85166,469,0,VTLN
5612,38488,1,VESUVIUS
5614,38496,1,VGUARD
5640,38525,1,PLHH
5656,38563,1,VCLFPP
85189,474,1,CAT
85193,474,1,CATc
85194,474,1,CATP34
85197,474,1,CAT1
85201,475,1,VOD
85202,475,1,VODFFc
85203,475,1,VODI
85204,475,1,VODPF
85205,475,1,VOICE
85210,475,1,VODN
85219,476,1,BPE5
85220,476,1,BPAQF
85222,476,1,BPN
85227,26981,1,OM6
85228,26981,1,ORLY
85223,476,1,BP
85235,479,1,HNDNF
85237,480,1,IBN
85239,480,1,ICBKy
5668,38582,1,VIJAYABANK
85250,26363,1,NTTDF
5685,38606,1,VL
5694,38614,1,VT
85253,486,1,WITN
5699,38622,1,VNYL
85258,487,1,AAGIY
85224,476,0,BSU
85244,480,0,ICBA
85255,486,0,WIOA
85261,490,1,ICK
85262,490,1,IDCBF
5711,38639,1,VPUL
85269,491,1,C31
85270,491,1,CATD
85271,491,1,CLLDY
85274,492,1,CD
85275,492,1,CDGLY
85276,492,1,VZ1
85277,493,1,D05
85279,493,1,DBSDY
85283,27118,1,OSGSY
85284,27118,1,OSGSF
5727,5911,1,BAGFILMS
85286,495,1,HPHT
85287,495,1,HUPHY
85289,498,1,SIALbi
85290,498,1,SIAR
85294,8693,1,CHKP
85302,2551,1,PFV
85304,24660,1,59M
85306,24660,1,MSADF
5730,38682,1,VISAKAIND
85309,23295,1,MAUSY
5734,38688,1,VIS
85312,33278,1,SKM
85313,33278,1,SKPJF
5737,38693,1,VISHNU
85316,17734,1,HPE
5759,5960,1,BAJAJCORP
85319,37383,1,TSGTY
85322,37383,1,TSIN
5761,5961,1,BAJAJELEC
85325,14859,1,FELTY
85326,14859,1,FELTF
85333,16908,1,HLPPY
85278,493,0,DBSM
85281,27118,0,OSA
85288,495,0,H09
85298,8693,0,CPW
85329,14859,0,FJE
85336,16910,1,HSNGY
85338,14864,1,FUJHY
85340,14864,1,FUH
85343,21009,1,KIKOF
85351,31252,1,SNDK
88577,8107,1,CAN
85386,538,1,GSK
85356,26713,1,OOPT
85358,26713,1,OCPNF
5763,5962,1,BAJFINANCE
85360,18968,1,ING
85362,18968,1,INGy
85363,18968,1,IND
85366,18968,1,INGN
85375,538,1,GS7
85376,538,1,GLAXF
85377,538,1,GS7A
85381,538,1,GLX
85383,538,1,GSKN
85392,538,1,GLAXOSMI
5767,5964,1,BJH
5776,5977,1,BLA
85398,540,1,CLNDY
85341,21009,0,KIK
85352,31252,0,SSK
85395,539,1,BJAUT
85397,540,1,COAL
5778,5978,1,BLJT
85434,2604,1,SGL
5783,5990,1,BALLARPUR
85404,542,1,HRTQY
85401,541,1,RDY
5787,5996,1,BALMLAWRIE
85407,11849,1,DTV
85408,11849,1,DIG1
88579,8107,1,CARR
91776,2721,1,ZEFG
85420,545,1,TAATF
85421,547,1,GGR
85422,547,1,GARPY
85424,549,1,J37
85428,550,1,SJX
85430,552,1,Y92
85431,2604,1,SGCG
85432,2604,1,SGLFF
85437,557,1,ADEN
85438,557,1,AHEXY
85439,557,1,AHEXF
5790,6000,1,BALRAMCHIN
85447,558,1,SLHN
85448,558,1,SZLMY
85455,23087,1,MLT
85456,23087,1,MAPGF
5791,38769,1,VIVIMEDLAB
85458,2142,1,RTRZY
85460,2142,1,RIHN
85461,2142,1,RIEN
5807,6045,1,BANCOINDIA
85423,547,0,4G3A
91778,2721,1,ZEF
85444,557,0,ADI1
85469,573,1,AAd
85479,574,1,CPLFY
85480,577,1,KPELF
85481,577,1,KPLM
85482,577,1,KPLMbi
85488,578,1,GOOGa
85489,578,1,GOOGL
85493,578,1,GOOG
85497,579,1,AAPL
85506,580,1,FB
85507,580,1,FB2A
85518,582,1,YHOO
85525,583,1,BBRY
88691,5954,1,BIDU
85529,583,1,BBRYN
85547,2633,1,SBMAF
85539,584,1,G5Na
85473,573,0,ALU
85996,2179,1,ROLZ
5811,38818,1,VOLT
5817,6057,1,BANG
5836,6094,1,BOI
5850,6100,1,BOMH
85552,40007,1,YZC
85553,40007,1,YCZy
85554,40007,1,YZCHF
85565,18871,1,IXD1
85566,18871,1,IDEXF
85568,18871,1,ITX
85575,14924,1,FUJIy
85550,2633,1,SBS
85579,9635,1,CTPCF
85580,14929,1,FJK
85599,31320,1,SAN
85583,2643,1,TEGN
85584,2643,1,TAGOF
85586,2643,1,TEGG
85617,32345,1,SHA
85592,30137,1,REGN
85594,30137,1,RGO
85598,31320,1,SANF
85600,2148,1,STLN
5863,6133,1,BASM
85603,9658,1,CTXS
85634,23159,1,MAR
85614,14947,1,FJTSF
85642,6777,1,BIIB
85618,32345,1,SHCAY
5865,6134,1,BNRI
5867,38904,1,WABCOINDIA
85622,32188,1,SIELF
5877,6145,1,BWSL
5904,38936,1,WI
86199,2622,1,SOW
5905,6169,1,BVCL
85624,14954,1,4FK
85625,14954,1,FKKFF
85651,4736,1,AMAT
85660,19077,1,IPXHY
85661,19077,1,IPXHF
85663,27270,1,PCAR
85664,27270,1,PCARc
85665,27270,1,PAE
85673,25223,1,NIPNF
85628,2668,1,UTDI
85676,9637,1,CI9
85679,2699,1,O1BC
85680,2699,1,XNGAF
85682,2699,1,OBCGn
85689,37517,1,FOX
85690,37517,1,FOXA
85691,37517,1,NWSLV
85692,37517,1,TFOXL
85693,37517,1,NXWA
85695,37517,1,NXWB
85637,23159,0,MAQ
85647,6777,0,IDP
85655,4736,0,AP2
5913,38963,1,WANB
5916,6200,1,BARTRONICS
5922,6206,1,BASF
85700,23182,1,MARUY
85708,2705,1,GFJ
85711,14994,1,FUWAY
85714,2707,1,QGEN
85716,2707,1,QIA
85729,21141,1,KNBWY
85737,23191,1,MAURY
85970,13783,1,E3X1
85741,40731,1,TEPBF
85743,33444,1,GLE
85745,33444,1,SOGN
85971,13783,1,EXPE
85748,2726,1,UCG
85750,2726,1,UNCFF
85751,2726,1,CRIH
85753,34893,1,SWRBF
85754,34893,1,SWRAY
85759,683,1,CTRX
85760,683,1,SXCI
85766,31404,1,SOOBF
85709,14994,0,FKA
85734,21141,0,KIR
85736,23191,0,MUI
5968,6311,1,BSELL
6174,39369,1,WMC
85911,8944,1,CIAH
6193,6632,1,BGRENERGY
85774,2162,1,SLHGF
85776,40733,1,TSBBF
85777,5683,1,AVGO
85787,35516,1,TDKA
85788,35516,1,TTDKY
85791,33469,1,SFT
85792,33469,1,SFTBF
85773,2162,1,SLOG
85799,2165,1,TAMN
85795,33469,1,SOFB
85804,40736,1,ALITF
85808,26059,1,JOF
85816,2166,1,TCHBF
85818,2166,1,TECN
6200,39408,1,WML
85822,37575,1,USB_pa
85823,37575,1,USB
85824,37575,1,FSR
85834,2762,1,MITA
85770,31404,0,SBW
85772,2162,0,WSZ
85783,27317,0,PYV
85786,35516,0,TDK
85796,33469,0,SFTU
6213,6650,1,BEL
6224,6655,1,BRSN
6230,6659,1,BGIL
6232,6660,1,BHTI
85838,12708,1,ESALF
85839,12708,1,ESALY
85978,39695,1,WYNN
6240,6672,1,BHUSANSTL
85844,4488,1,ANGGY
85852,8912,1,CCOZF
6263,6705,1,BESL
6272,6721,1,BILP
85859,20551,1,KAJMY
85861,20551,1,KAJG
6279,39496,1,WPL
85865,34463,1,SOHVF
85868,34463,1,SSM1
6280,6730,1,BINANIIND
85872,38503,1,VIA
85874,38503,1,VIAB
85885,2171,1,UBLXF
85886,2171,1,3BG
85887,25319,1,NTAP
85897,24255,1,MTLHF
85899,31466,1,SPASY
85901,31466,1,SIAT
85836,2762,0,MIT
85842,12708,0,EII
85877,38503,0,VCX
85891,25319,0,NTA
85902,31466,1,W1J
85906,2173,1,OZH
85910,8944,1,CHEAF
85921,25984,1,NDEKF
85924,2175,1,MKRMF
85926,2175,1,VALN
85928,2175,1,VLON
85933,15102,1,GXYEF
85934,15102,1,GXYEY
6922,7563,1,BPUR
85936,10709,1,QC9
85938,10709,1,CSASF
6925,40333,1,ZEELEARN
85941,22189,1,LMCA
85942,22189,1,LMCB
6933,40348,1,ZB
85949,7638,1,CA
85955,23302,1,MAT
6937,40351,1,ZENITHEXPO
85964,2177,1,VTRKF
85967,8968,1,CBVHY
85969,8968,1,C0V
85908,2173,0,VLRT
85922,25984,0,ND5
85947,37940,0,UTN
85958,23302,0,MTT
85963,2177,0,VET
6943,7588,1,BGAL
85988,21264,1,KBSTY
86000,8666,1,CHTR
86008,34471,1,RL2
86010,34471,1,SURDF
6949,40362,1,ZENT
86012,21781,1,AIL
86013,21781,1,AIQUY
86019,35621,1,TINLY
86027,23336,1,MXIM
86020,35621,1,TINLF
86022,35621,1,TIJ
6960,7611,1,CANDC
86032,13097,1,ELPSF
86034,13097,1,EGPW
7156,7795,1,CAMLINFINE
86040,2183,1,WCKIF
86041,2184,1,YPSN
7172,7807,1,CANF
86052,31547,1,SBAC
86045,34466,1,XMF
86047,34466,1,SMFNF
7185,7848,1,CANBK
86051,31547,1,SBJ
85984,39695,0,WYR
85992,21264,0,KST
85999,2179,0,ROH
86002,8666,0,CKZA
86043,2184,0,OWX
86048,34466,0,XMFA
86056,27452,1,PCRFF
86057,27452,1,PS
86058,27452,1,MCa
86134,33647,1,SNE
86069,21321,1,KMTUY
86059,27452,1,MAELI
86147,8340,1,CELG
86073,15183,1,GRMN
86081,23380,1,MZDA
86082,23380,1,MZDAF
86063,2324,1,DRW3
86086,34467,1,SUTNY
7190,40619,1,ZDC
86089,21337,1,KNAMF
86091,21337,1,KOA
86092,21337,1,KNM
7200,40651,1,ZUARIGLOB
7207,7897,1,CANTABIL
86104,2193,1,GTTXF
86106,2193,1,3VD
86107,39786,1,XLNX
86116,21357,1,PHGFF
86117,21357,1,PHG
86118,21357,1,PHGc
86120,21357,1,PHIA
86121,21357,1,PHGy
86068,21321,0,KOM1
86077,15183,0,GEY
86103,2193,1,GFMN
86087,34467,0,MIU
86095,21337,0,KOAA
86112,39786,0,XIX
7211,40671,1,ZYDUSWELL
86123,21357,1,PHI1
86127,33647,1,SNEJF
86137,33648,1,3SY
86138,33648,1,SNYFY
86139,33648,1,SYFHF
86142,13801,1,ESRX
86149,8340,1,CGNC
86153,4343,1,AMGN
86156,4343,1,AMGNd
86157,4343,1,AMGN34
86167,11139,1,DNP
86168,11139,1,DNPCF
86198,29587,1,QCOM
7230,7936,1,CAPF
86175,9098,1,CIADY
86176,9098,1,EZQ
86179,9099,1,CIHHF
7237,7965,1,CLPL
86182,35724,1,TCTZF
86184,35724,1,NNND
7240,7971,1,CGCL
86188,17293,1,HWARF
86191,17293,1,HZJ
7253,8009,1,CARBORUNIV
86178,9099,0,M4B
86200,9118,1,CHL
86201,9118,1,CHLy
86203,9118,1,CHLd
86204,9118,1,CHLN
86205,9118,1,CHLbi
86213,11169,1,DSKYF
86214,11169,1,DSNKY
86207,9118,1,CHT
86216,25877,1,NP7
86217,25877,1,NPKYY
7275,8192,1,CSTRL
86220,7077,1,BNPPy
86301,19410,1,ISRG
86221,7077,1,BNPQF
86222,7077,1,BNPQY
86223,7077,1,BNPP
86225,7077,1,BNP
86235,11179,1,DKILF
7320,8334,1,CELEBRITY
86238,19376,1,IITOF
86239,19376,1,ISNPY
86240,19376,1,ISPR
86247,18035,1,HNP
86248,18035,1,HUNGF
86249,18035,1,0902y
7323,8337,1,CBIO
86259,3646,1,AKAM
86270,9154,1,CHOLF
86271,9154,1,CHOLY
86273,9162,1,CHPXF
86212,11169,0,D4S
86233,11179,0,DKI
86255,18035,0,HUP1
86269,9154,0,CO9
86276,9162,1,75C
86281,20642,1,KCRPY
86492,24827,1,MYL1
86283,9168,1,SNPMF
86284,9168,1,SNPN
86286,9168,1,CHUA
7331,8422,1,CBOI
86290,19409,1,INTU
86299,19410,1,IUI1
86304,31607,1,SBGSF
7353,8468,1,CENTUM
86311,35798,1,TRUMF
86392,38605,1,35Vy
7359,8480,1,CENK
86316,5079,1,ASGLF
86319,5080,1,ASBRY
7373,8506,1,CERA
86324,11226,1,DWAHF
86325,11226,1,DWAHY
86327,17372,1,HLDVF
86328,17372,1,HLDCY
86333,35806,1,TSLA
86334,35806,1,TL0
86341,18597,1,ILMN
86294,19409,0,ITU
86300,19410,0,ISRGD
86314,5079,0,SHJ
86320,5080,0,ABW
86322,11226,0,DWH
86331,17372,0,HLD
86349,11232,1,DSECF
86351,11232,1,DSE
86368,21478,1,KRFT
86357,9189,1,CWYCY
86358,9189,1,CWYCF
86364,21478,1,KF4B
86365,21478,1,KFGI34
86372,26450,1,NXPI
86381,3581,1,AICAF
86382,3581,1,AIRYY
7381,8532,1,CESC
86388,38605,1,VMPLY
86390,38605,1,VIP
86396,25768,1,NKNG
7394,8574,1,CHMB
86399,25768,1,NINOY
8446,9563,1,CIGN
86401,17394,1,HSIC
86404,17394,1,HS2
86410,9205,1,CRBJF
8449,9565,1,CNPL
8455,9578,1,CIMCO
86413,9206,1,CRPJF
86421,39929,1,YAHOF
86355,5089,0,ASAA
86377,26450,0,VNX
86393,38605,0,35V
8461,9589,1,CINELINE
8485,9672,1,CUBKPP1
86427,32257,1,SHPMY
86428,32257,1,SHPMF
86429,32257,1,S1R
86430,31752,1,SOMLF
86431,31752,1,SOMLY
8665,10358,1,CONCOR
86438,16556,1,GNGYF
86442,16556,1,GSHy
8694,10443,1,CORD
86448,35837,1,TXN
86452,35837,1,TXNc
86683,5286,1,ASME
86460,23971,1,MU
86464,9235,1,ZNH
86539,25676,1,NCHEY
86465,9235,1,CHKIF
88798,21194,1,KLAC
8700,10484,1,COROMANDEL
86473,39959,1,YTT
86474,39959,1,YATRY
86478,9242,1,CCOHF
86482,25628,1,NGKIF
86485,25628,1,NGI
86489,24827,1,MYL
86435,31752,0,XSC
86443,16556,0,GRC
86456,35837,0,TII
86462,23971,0,MTE
86479,9242,0,C4S1
8704,10510,1,CRPBK
86497,3108,1,ATVI
86505,11302,1,DANOY
86508,11302,1,BSND
86509,11302,1,BNN
86510,11302,1,DNN
86512,36700,1,T62
8738,10587,1,CCHHL
86516,21554,1,KUBTF
8739,10589,1,COND
86520,27703,1,PAYX
86529,13370,1,EQIX
86530,13370,1,EQN2
86775,11874,1,DISH
8754,10629,1,COXK
86541,9294,1,CVKEY
86544,13919,1,FANUY
86546,6328,1,BBBY
86556,36707,1,TKCBY
86560,40023,1,YEC
86561,40023,1,YASKY
86562,40023,1,YASKF
86633,3205,1,ADBE
86501,3108,0,AIY
86511,11302,1,DAN
86524,27703,0,PCX
86564,25883,1,N9L
86610,2240,1,NDA
86569,21601,1,KLYCY
86570,21601,1,KUNUF
86574,23650,1,MEIVF
8775,10686,1,CEYE
86578,23656,1,MEJHY
8783,10703,1,CARERATING
86583,21351,1,KNCAF
8790,34555,1,SUNDRMFAST
86587,21616,1,KUY
86588,21616,1,KURRF
8800,10747,1,CRISIL
86591,5651,1,ADSK
86601,39103,1,WEICF
8806,10761,1,CROMPGREAV
86606,2240,1,AIAGY
86607,2240,1,AIAGF
86608,2240,1,NAFG
86615,35261,1,TAX
86617,35261,1,TKHIY
8869,10917,1,CURATECH
86620,24257,1,MIELY
86623,24257,1,MIET
86567,36999,0,TQN
86577,23656,0,3M0
86584,21351,0,KPI1
86595,5651,0,AUD
86602,39103,0,WI4
86636,35974,1,BKEAY
86640,38023,1,UNY
86641,38023,1,UNYAF
86644,13847,1,FFIV
86702,9387,1,CHYCY
86652,19598,1,IMHDF
86663,7891,1,CAI
86655,7891,1,7751y
86656,7891,1,CAJFF
86657,7891,1,CNNA
86658,7891,1,CAJ
86666,7891,1,CAJN
86668,5658,1,AUDc
86669,5658,1,ADP
86673,21663,1,KYO
86674,21663,1,KYOCF
86676,21663,1,KYRA
8879,10973,1,CYBM
86682,5286,1,ASML
86685,5286,1,ASMLF
86686,5286,1,ASMF
8899,11052,1,DSKULKARNI
86697,36007,1,CHBAY
86698,36007,1,CHBAF
8905,11059,1,DABUR
9106,11421,1,DCM
86704,15534,1,GILD
86705,15534,1,GIS
86650,19598,0,4HP
86664,7891,0,CNN1
86678,21663,0,KYR
9109,11423,1,DCMS
86714,24258,1,MITEY
86722,12488,1,EBCOY
86729,40123,1,YOKEF
86732,7356,1,BRDCF
86733,7356,1,BRDCY
86738,21693,1,KY4
86740,21693,1,KYKOF
86747,3791,1,ALXN
86726,31603,1,SLB
86751,17606,1,HMO
86753,17606,1,HINOF
86757,12492,1,EBAY
86759,9419,1,CQCAF
86761,19660,1,ISUZY
86766,2253,1,BC8
9119,11453,1,DECM
86769,17955,1,HSDGY
9129,11477,1,DEEPI
86736,7356,0,BGT
86768,17955,1,HDFC
86718,24258,0,MES
86730,40123,0,YKE
86748,3791,0,AXPM
86762,19660,0,ISZM
9130,11482,1,DEEPAKFERT
9132,11483,1,DN
9143,11538,1,DELTACORP
9149,11571,1,DEN
9151,11572,1,DENABANK
86780,5340,1,ALPMY
9171,11671,1,DHAMPURSUG
86783,33151,1,SHI
86784,33151,1,SGJH
86785,33151,1,SPTJF
9175,11675,1,DHANBANK
9180,11679,1,DAGRI
9187,11685,1,DSC
86798,24272,1,MTU
86799,24272,1,MBFJF
86801,24272,1,MTUN
9196,11698,1,DPL
86810,3308,1,ATE
9206,11747,1,DICI
86817,17645,1,HTCMF
9226,11808,1,DGJM
86821,36733,1,TOELF
86824,17650,1,HTHIY
86826,17650,1,HIAA
86827,17650,1,HITN
86832,27859,1,PEP
86836,27859,1,PEPB34
86842,19701,1,ITOCY
86847,37011,1,TM
87084,1346,1,IEA
86781,5340,0,YPH
86815,17645,0,HCM
86829,17650,0,HIA1
86845,17655,0,HZS
86849,37011,1,TOYOF
86860,1275,1,AMZN
86868,39323,1,WFM
86869,39323,1,WFMI
86877,1277,1,BALN
86878,1277,1,BLHEY
86879,1277,1,BLHEF
86856,37011,1,TOYMO
9246,11875,1,DISHTV
86890,5839,1,AXBKY
86892,1279,1,GASI
86893,1279,1,ARZGY
86896,1279,1,G
86902,32000,1,SSLT
9251,11899,1,DIVISLAB
9260,11924,1,DLF
9421,12446,1,ESLK
86909,1282,1,HVX
86911,38443,1,VRSK
86914,38443,1,VA7A
86916,25862,1,NPEXF
86917,25862,1,NPEXY
86919,25862,1,NEX
86922,25957,1,4NI
86924,25957,1,NSSSY
87169,1373,1,HGGH
86887,5839,0,AXBKq
86899,1279,0,ASG
86923,25957,0,NSS1
86938,1294,1,NFLX
9428,12466,1,ERR
86929,32013,1,SVNDY
86931,32013,1,S6M
86933,1294,1,NFLO
86934,1294,1,NFLX34
86951,13187,1,E
86952,13187,1,ENI
86953,13187,1,EIPAF
86958,13187,1,EN
86969,4654,1,AOZOY
86970,4654,1,AOZOF
9443,12521,1,ECLERX
86975,36119,1,JPSWF
86977,36119,1,JSW
9460,12596,1,EDEL
86982,3352,1,JUS1
86983,3352,1,AONNF
9469,12632,1,EDUCOMP
86988,24264,1,MMTOF
86989,24264,1,MMTOY
9500,12699,1,EIH
86995,25889,1,9NI
87485,1479,1,LOGI
86998,1314,1,LCHTF
86973,4654,0,AON
87030,3635,0,AJI
86963,13187,0,ENI1
87001,1317,1,ASHTY
87005,1318,1,ROYMF
87008,1319,1,SDIPF
87010,11978,1,DLTR
87020,25902,1,NPSGF
87022,14557,1,F
87029,3635,1,AJINF
9524,12763,1,ELDP
87032,2270,1,AFX
87033,2270,1,CZMWF
87035,2270,1,AFXG
9535,12774,1,ELCN
87041,25911,1,71N
87042,25911,1,NISUF
9541,12812,1,ELSC
87046,40639,1,ZLIOY
9550,12838,1,ELGIEQUIP
87050,1337,1,TWODF
9570,12911,1,EMAMILTD
87052,1337,1,TW
87054,1338,1,TGOPY
87056,1339,1,D1L
87058,1339,1,DIISF
87059,1339,1,DIISY
87062,1340,1,MIINY
87063,1340,1,M59
87067,1342,1,OCDGF
87069,1344,1,DRXGF
87071,1344,1,D9F2
87073,1344,1,DRX
87077,1345,1,CBHMF
87080,1346,1,IFJPY
87081,1346,1,IFPJF
87002,1317,0,0LC
87003,1318,0,RYE
87014,11978,0,DT3
87047,40639,0,8CZ
87087,1347,1,IMASY
87088,1347,1,IV4
87091,1349,1,CRPCY
87093,1349,1,C20
87095,1350,1,BOKGY
87096,1350,1,BOKGF
87097,1350,1,BQW
87098,1351,1,SXSN
87100,1351,1,SEPJF
87101,1351,1,FA9
87102,1352,1,DWVYF
87104,1352,1,DVK
87106,1352,1,DLN
87108,11593,1,DNTUF
87115,37007,1,TYOBY
87145,2275,1,CLS1
87124,1358,1,EEE
87125,1358,1,CCHBF
87126,1358,1,CCHGY
87129,1358,1,OCCH
87131,1359,1,MONDY
87132,1359,1,MONDF
87133,1359,1,MNDI
9589,12975,1,EMKAY
87138,36939,1,TOTDF
87140,36939,1,TO4
9674,13225,1,EIL
87146,2275,1,CAKFY
87147,39944,1,YAMCY
9684,13250,1,ENIL
87150,25943,1,NSC
87151,25943,1,NNCHY
87152,25943,1,NNCHF
9695,13310,1,EONELECT
87155,1370,1,TLKTF
87158,1371,1,HKMPY
87160,1372,1,IHCPF
87162,1372,1,IJCA
87164,1372,1,INCH
87168,1373,1,HNDGF
87116,37007,0,TO7
87128,1358,0,CCKC
9734,13472,1,ESOIL
9736,13473,1,ESSARPORTS
87286,1397,1,RGU
87172,1374,1,IAPLF
87173,1374,1,IAPLY
87175,1375,1,RTMVY
87176,1375,1,RTMVF
87177,1375,1,R7M
87178,1376,1,PEGRY
87179,1376,1,3PNA
87181,1376,1,PNN
9738,13475,1,ESSELPACK
137114,8544,1,GIB
87185,1377,1,IVTJF
87186,1377,1,IVTJY
87187,1377,1,INVP
9746,13495,1,ESTR
87192,1378,1,TCG
87193,1378,1,TCKGY
87194,1378,1,TCKGF
9767,13565,1,EUCL
87201,1379,1,DCCPY
87202,1379,1,DCCPF
87203,1379,1,DCC
87700,1555,1,MGCR
87205,1380,1,STMZF
87206,1381,1,SEGXF
87208,1381,1,SGR
87372,38468,1,VRTX
87209,1381,1,SGRO
9776,13619,1,EIE
87214,1382,1,FPLPF
87216,1382,1,PFG
9784,13645,1,EVERESTIND
87220,15249,1,GDSZF
87221,15249,1,GDFZY
87224,15249,1,GSZ
9785,13646,1,EKC
87230,1384,1,HWDJF
87231,1384,1,HWDJY
87232,1385,1,RKLIF
87234,1385,1,RTO
87240,1386,1,PYTCY
87241,1386,1,PYTCF
87242,1386,1,PL8
87244,1387,1,APLCY
87247,1388,1,RTOXF
87249,1389,1,LLTHY
87251,1389,1,JLT
87170,1374,0,GBNA
87257,1390,1,HCXLY
87258,1390,1,H2X2
87260,1391,1,SPXSY
87263,1393,1,HLMLY
87264,1393,1,H11
87266,1394,1,SHP5
87268,1394,1,SAGKF
87270,1395,1,GPEAF
87272,1395,1,GPOR
87340,36226,1,PCLN
87276,1396,1,AUCOY
87278,1396,1,PM6
87344,1415,1,FRE
87284,1397,1,RGSJY
87287,1398,1,AJMPF
87289,1398,1,A1B
9801,13670,1,EEDU
87293,1399,1,CBRO
87295,1399,1,CBGPY
9819,13739,1,EXCELINDUS
87298,1400,1,BAFBF
87300,1400,1,BALF
9821,13740,1,EINFO
87305,1402,1,BTGGF
87306,1402,1,B9M
9829,13770,1,EXIDEIND
87309,1403,1,FLRAF
87315,1405,1,BLWYY
87317,1405,1,41B
87319,1406,1,RITPF
87321,1407,1,DNLMY
87322,1407,1,DFQ
87323,1408,1,GRKGF
87325,1408,1,3GK
87327,1408,1,GNK
9859,13865,1,FAG
87329,1409,1,HAYPF
87331,1409,1,HAYS
9920,14016,1,FEDDERLOYD
87346,36868,1,TONPF
87347,36868,1,TOPPY
9927,14030,1,FMGOETZE
87350,35236,1,TYC1
87351,35236,1,TYOYF
9945,14114,1,FIEM
87355,20165,1,JIXAY
87356,2627,1,SAZ
87358,28055,1,PM
87359,28055,1,4I1
9956,14141,1,FINANTECH
87364,34200,1,SRCL
87365,34200,1,TCCC
87366,34200,1,SY9
87378,17818,1,HMC
87379,17818,1,HNDAF
87380,17818,1,MDMA
87382,17818,1,HMCc
87383,17818,1,HMCN
9964,14192,1,FINCABLES
87389,32666,1,SSDOY
10306,15019,1,FCEL
87392,9115,1,GHFH
10309,15022,1,FLFL
87394,9115,1,CMAKY
87397,36260,1,SHZUY
87398,36260,1,SZKBF
87401,8436,1,CJPRF
87403,9640,1,DIVCtc
87404,9640,1,C
87405,9640,1,CVOL
87406,9640,1,CYGXL
87409,9640,1,CTGP34
87411,9640,1,MLPC
87412,9640,1,TRVC
87386,17818,0,HDM
87418,9641,1,CHCLY
87419,9641,1,CHCLF
87421,9641,1,CTZ
87425,3505,1,ACGBY
87426,1459,1,NLB1
87427,1459,1,NBHGY
87428,1459,1,NOBN
87432,1460,1,FIN
87437,1462,1,SOON
87438,1462,1,SONVY
87445,1463,1,CLRZn
87446,1463,1,CLZNY
87447,1463,1,CLZNF
87492,1481,1,MEO
87453,1463,1,CLN
87456,1464,1,BTDPF
87458,1464,1,BDEV
10329,15067,1,GABRIEL
87461,1465,1,RSLLF
87462,1465,1,RSL
10349,15118,1,GALL
87464,1466,1,STJPF
87465,1466,1,1IV
87467,1467,1,INFCF
87471,1469,1,AFRNF
10353,15149,1,GAMMONIND
87474,1471,1,ALNXF
87475,1471,1,A0E1
87478,32193,1,SFOSF
87480,32193,1,08HH
87481,26052,1,NOK1V
87482,26052,1,NOKI-SEK
87488,1479,1,LOGNn
87487,1479,1,LOGN
87435,1460,0,GFIN
87443,1462,0,PHBA
10354,15150,1,GAMMNINFRA
10356,15154,1,GANDHITUBE
87495,1483,1,BDGSF
87496,1483,1,BKGGF
87497,1483,1,6BG
87501,1485,1,WWHZF
87502,1485,1,WWH
87505,1488,1,BHMGx
87507,1488,1,BHMDF
87510,1490,1,CALEF
87514,1491,1,CTY
87516,1492,1,EHITF
87519,1494,1,FDYRF
87523,1496,1,EDIWF
87525,1497,1,MURYF
87526,13786,1,EXPD
